,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,19.0,966.0,2455548.443642549,23.0,1395.0,2323448.1089567565,13.0,315.0,2345933.287513601,23.0,23.0,2389.0,2581905.376546327,15.0,1479.0,3324725.3136978955
1,19.0,1098.0,1479827.7573172513,14.0,515.0,2127373.6704121865,14.0,1024.0,2433959.460304468,27.0,22.0,2434.0,1833619.0355697544,18.0,1092.0,2993408.6924031144
2,25.0,1707.0,2175924.4272496477,28.0,2485.0,2472727.0784434956,20.0,1195.0,2461570.6809828207,38.0,28.0,2355.0,2491165.3461722196,17.0,2083.0,2174419.9548358563
3,8.0,593.0,1878949.8343684466,14.0,1159.0,2369933.887333831,14.0,891.0,2287892.733351683,14.0,13.0,1982.0,2827838.189669349,12.0,961.0,2287996.7833940084
4,10.0,819.0,1363449.387752196,20.0,2467.0,2256699.806044733,12.0,1327.0,2287240.4586821124,21.0,20.0,3542.0,2650781.5771743995,24.0,2242.0,2614825.773632792
5,10.0,997.0,759734.7627927305,26.0,1918.0,2475602.0571324453,16.0,1397.0,2356533.273445439,31.0,32.0,2767.0,2776782.274958282,22.0,1769.0,3372374.399883822
6,10.0,291.0,2295109.0960966893,15.0,510.0,2475001.5772948586,22.0,710.0,2499273.7806711867,32.0,27.0,2335.0,2403388.9842584776,21.0,1663.0,2329043.395528726
7,19.0,1126.0,2251363.412463607,16.0,1643.0,2423512.318054339,19.0,923.0,2351732.0938691255,31.0,33.0,4704.0,3085937.742067831,19.0,2050.0,3950816.9338026615
8,10.0,492.0,2184469.996922107,16.0,1408.0,1926229.5732514816,11.0,1772.0,2135018.7440274293,21.0,17.0,1660.0,2230260.6280778847,14.0,1420.0,4309203.451502541
9,17.0,1575.0,1427485.8047968359,23.0,1829.0,2302802.4504223396,25.0,2481.0,2365723.7337227925,25.0,29.0,2518.0,2553901.829599947,19.0,1074.0,3318377.756809629
10,10.0,135.0,1149775.0309785898,24.0,2288.0,2471796.5747642014,24.0,660.0,2444979.22583365,33.0,30.0,875.0,3175495.5110391183,30.0,1206.0,4061544.4688783684
11,10.0,173.0,1825359.0307058664,29.0,2165.0,2458441.4496559873,25.0,2072.0,2466989.825895393,31.0,28.0,2809.0,2699233.2936885627,18.0,846.0,3957045.394772084
12,20.0,387.0,1334574.6389138997,28.0,1335.0,2269799.8085452924,28.0,1335.0,2273657.6559292087,29.0,26.0,2812.0,2166885.1738622277,18.0,1209.0,1829696.1557593935
