,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,10.0,327.0,2030485.9633864043,25.0,1722.0,2112922.274388151,30.0,1540.0,2439728.7237369986,37.0,31.0,1469.0,2092621.2735488266,26.0,2136.0,2391441.01903317
1,19.0,894.0,2386632.189582819,19.0,894.0,2386632.189582819,25.0,568.0,2414273.8124641655,35.0,28.0,1340.0,2037474.099458766,22.0,1732.0,3541015.9800413055
2,20.0,747.0,2036629.4153149116,24.0,1694.0,2319026.511174204,30.0,1001.0,2451229.801064151,33.0,27.0,1580.0,2340949.758287186,27.0,1443.0,2495172.714816815
3,10.0,439.0,1823620.0993531933,22.0,1903.0,1891949.3934445977,14.0,550.0,2466730.6525900923,29.0,29.0,1682.0,2787247.1580949174,20.0,2253.0,3082119.1931050397
4,16.0,975.0,1891138.3109256362,18.0,1599.0,2487553.5987452767,15.0,1175.0,2427406.9791618614,22.0,18.0,2173.0,2204742.7899319557,22.0,1832.0,2744634.940231048
5,10.0,267.0,2306978.8855459928,33.0,1778.0,2302415.4577521095,15.0,228.0,2340205.9661192982,33.0,26.0,1575.0,2584146.311688651,21.0,1084.0,2420756.63920945
6,9.0,550.0,2112876.3538749623,20.0,1069.0,2165368.105179474,20.0,1069.0,2165368.105179474,21.0,16.0,1893.0,2506320.247304963,15.0,840.0,2549047.975708545
7,9.0,564.0,2199240.899759014,21.0,1590.0,2499462.1877126014,21.0,1590.0,2462042.060821234,21.0,23.0,2070.0,2536255.6439389484,17.0,1020.0,3087820.352577357
8,18.0,775.0,2266733.1984860823,21.0,1859.0,2433077.1472613877,21.0,1108.0,2301413.333049566,22.0,23.0,2048.0,2844387.7888879124,18.0,2506.0,4079512.267780163
9,10.0,103.0,2552118.235480617,19.0,1885.0,2456795.039351194,13.0,869.0,2263676.7724868963,24.0,28.0,2554.0,2410424.698260555,21.0,2256.0,3021308.240329317
10,10.0,179.0,1087162.753024025,19.0,1384.0,2177724.0670576952,29.0,819.0,2406128.5897361706,33.0,27.0,1874.0,2833395.295366641,24.0,1182.0,3534599.5555886417
11,10.0,133.0,1085383.3747348934,18.0,765.0,2474479.157107717,18.0,565.0,2491223.3338100165,27.0,36.0,2773.0,2760564.2289203387,28.0,1886.0,2599997.780793481
12,16.0,696.0,2242636.069163152,23.0,1669.0,2172855.3232905995,33.0,1929.0,2433473.92868348,33.0,20.0,1775.0,1665703.4986345957,22.0,1709.0,1927259.0579229228
