,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,22.0,1452.0,3201856.4547074432,21.0,1798.0,2378904.9053360703,25.0,1739.0,4104048.7432363615,28.0,18.0,1781.0,1259344.4335676,19.0,1871.0,2615037.095047799
1,27.0,1636.0,4782762.042702312,25.0,1990.0,3705735.50783114,23.0,1443.0,4633700.565369241,30.0,27.0,1888.0,2456695.4303127597,19.0,1883.0,2717918.1724510114
2,36.0,1752.0,4171843.752611266,23.0,1895.0,4360510.266827297,27.0,1217.0,4408091.3653828455,39.0,28.0,1994.0,1990042.1411077685,23.0,1898.0,4487950.5514675975
3,29.0,1179.0,3489007.2398636504,37.0,1903.0,4604612.896527179,31.0,563.0,4974300.306884162,43.0,30.0,1502.0,1957249.2869812038,27.0,2319.0,5238649.296213569
4,49.0,1810.0,4527454.164209799,35.0,1776.0,4162453.977849309,40.0,1254.0,4411973.064674363,49.0,30.0,1908.0,4997624.442599795,33.0,1840.0,3397215.5792856994
5,22.0,1085.0,3581649.2038555616,27.0,1918.0,3634313.6430946626,25.0,1440.0,4699935.382165691,31.0,21.0,1509.0,3356067.7626885767,17.0,1776.0,3249944.761444254
6,43.0,1603.0,3983558.7065599966,41.0,1831.0,2881390.6498078154,43.0,1603.0,4103840.6329826466,45.0,30.0,1829.0,2075703.4163753632,27.0,1937.0,4155466.2824061085
7,35.0,1478.0,4481836.824416086,36.0,1958.0,4775704.036741546,31.0,1737.0,4583131.973732743,40.0,29.0,1886.0,2517236.439115077,30.0,1838.0,3763073.6821020027
8,28.0,1840.0,2590226.223978576,15.0,1886.0,2395804.1415079883,28.0,1840.0,2964385.3483043225,28.0,17.0,1785.0,2181158.6038989667,23.0,2690.0,3877303.6258753594
9,29.0,1215.0,3974896.985223004,38.0,1952.0,4733051.047770806,35.0,1915.0,4488376.722517034,38.0,21.0,1644.0,3182094.444228846,19.0,1490.0,3913865.7881031036
10,29.0,963.0,3900851.2595357443,28.0,1587.0,4874746.093555605,29.0,1253.0,4831647.42741142,38.0,27.0,1806.0,4471884.088168619,20.0,485.0,2575515.432001317
11,45.0,1675.0,4337688.984034769,43.0,1914.0,4509724.662444371,36.0,1264.0,4945828.305333248,47.0,34.0,1842.0,4766188.063583892,31.0,1594.0,4146706.2968413136
12,33.0,1466.0,3099754.283209974,36.0,1954.0,4442588.037671346,33.0,1466.0,4611759.771777096,36.0,28.0,1858.0,2496610.353049007,23.0,1687.0,2512925.479010308
