,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,44.0,3388.0,5057440.994247235,45.0,3956.0,6351046.906730941,45.0,3567.0,6864428.256408659,47.0,40.0,3533.0,4591261.140349166,40.0,3533.0,7140132.242418132
1,40.0,3809.0,5919600.088343776,39.0,3940.0,6472917.22966521,40.0,3809.0,8320143.966755142,40.0,25.0,3291.0,2803056.0677723004,32.0,2893.0,8528834.8215782
2,53.0,3287.0,6030978.797397867,57.0,3808.0,6963375.207221297,53.0,3287.0,8596045.503385222,57.0,37.0,2655.0,4834918.49316477,35.0,3636.0,4143362.909097764
3,48.0,3505.0,6674802.413459766,48.0,3752.0,8913128.644495994,48.0,3505.0,8873191.1629136,49.0,46.0,4048.0,6616583.740803114,46.0,4048.0,10649603.58336054
4,45.0,3854.0,3883735.988264589,45.0,3854.0,4573598.634426957,45.0,3854.0,4169982.5312665356,45.0,30.0,3616.0,2798917.498984262,31.0,3016.0,4510448.604578978
5,44.0,3926.0,6676454.119815447,38.0,3503.0,8543035.729691742,44.0,3926.0,9827861.382671468,44.0,26.0,3809.0,5057503.660573915,32.0,3660.0,9370711.321541434
6,49.0,3684.0,4578510.09604909,49.0,3684.0,5111664.166334069,49.0,3684.0,5999998.748860182,49.0,41.0,3888.0,2279308.2107315185,49.0,3945.0,5147731.715728725
7,34.0,3602.0,7009420.28495185,33.0,3159.0,9419932.925019665,31.0,2363.0,9510532.357682776,34.0,33.0,4019.0,6939085.937601633,26.0,2446.0,8552063.819053901
8,26.0,3223.0,5307366.139005354,27.0,3844.0,7273962.125077721,26.0,3223.0,7602647.343092199,27.0,18.0,3370.0,2797633.710069653,22.0,3398.0,6372843.448396877
9,51.0,3670.0,5842672.50631407,51.0,3670.0,7598784.053994472,51.0,3670.0,9232222.0599612,51.0,34.0,3229.0,4580943.594597259,41.0,3774.0,7054976.982488686
10,56.0,3628.0,5617754.904989963,57.0,3866.0,8622052.47336635,56.0,3628.0,7627541.9601243,57.0,44.0,3951.0,5199835.685562386,40.0,3952.0,6746418.765656134
11,40.0,3691.0,5653943.151519692,41.0,3909.0,7634305.836233226,41.0,3909.0,9071981.031541904,41.0,32.0,3356.0,5586175.971315328,34.0,3408.0,7345000.879640946
12,56.0,3917.0,6127821.79954661,38.0,3916.0,4824437.12055625,56.0,3917.0,6912318.773007686,56.0,44.0,3919.0,3315510.923753316,50.0,3914.0,7780845.486233362
