,x,n,rseo,rseo_std,rseo_conf,mre,mre_std,mre_conf,mrs,mrs_std,mrs_conf,opt,opt_std,opt_conf
0,0.0,10.0,57.15384615384615,7.776526150818177,4.5149488172519625,55.92307692307692,6.563301233138936,3.8105663846718065,54.0,6.069047152011041,3.5236089649021123,57.15384615384615,7.776526150818177,4.5149488172519625
1,1.0,15.0,80.0,10.754843869934453,6.244120918333345,69.3076923076923,9.25909116656539,5.3757065687889725,60.76923076923077,10.94801234740692,6.356271996074262,80.46153846153847,11.244371811528532,6.528334403641234
2,2.0,20.0,114.0,15.716233645501712,9.124638576821075,86.38461538461539,12.352722112544408,7.171828012949807,70.61538461538461,13.01626201807097,7.5570705561567655,115.46153846153847,15.376472203854089,8.927377551864149
3,3.0,25.0,127.3076923076923,12.168159374535762,7.064673314371028,89.15384615384616,11.458956859491721,6.652919660568509,70.92307692307692,12.796233420174458,7.429324845724103,135.84615384615384,10.155837023161883,5.896345420391107
4,4.0,50.0,171.3846153846154,19.809671297703982,11.501234646566282,101.76923076923077,13.809138557213036,8.017404247987747,77.76923076923077,16.603984693208666,9.640055160668993,0.0,0.0,0.0
5,5.0,100.0,207.76923076923077,27.911030812666898,16.204777443290038,146.76923076923077,20.789235380174706,12.069956671002396,89.46153846153847,23.139487838668718,13.434482341195716,0.0,0.0,0.0
6,6.0,150.0,227.0,35.969894819603425,20.88364790689471,162.84615384615384,17.155398343019968,9.960198674334178,95.84615384615384,16.318936616939606,9.47455999613778,0.0,0.0,0.0
7,7.0,200.0,258.0,37.0,21.481713428141273,173.30769230769232,18.71000006852225,10.86277999222969,94.23076923076923,26.864331513966764,15.597077595178881,0.0,0.0,0.0
